,Unnamed: 0,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0,0.36,0.0,0.06,0.0,0.03,1.9,0.79,0.28,0.0,0.0,0.96,0.73,0.0,0.0,0.3,0.5,0.0,0
1,1,0.79,0.26,0.65,0.0,0.01,1.56,0.35,0.52,0.0,0.05,0.85,0.97,0.22,0.0,1.0,1.35,0.0,0
2,2,1.02,0.37,0.97,0.0,0.0,1.33,0.09,0.55,0.0,0.05,0.75,1.06,0.3,0.0,1.45,1.63,0.0,0
3,3,0.98,0.3,0.92,0.0,0.0,1.32,0.06,0.43,0.0,0.06,0.7,1.06,0.35,0.0,1.45,1.38,0.0,0
4,4,0.84,0.4,0.82,0.0,0.02,1.11,0.0,0.36,0.0,0.05,0.63,1.01,0.47,0.0,1.43,1.12,0.0,0
5,5,0.72,0.4,0.77,0.0,0.05,1.12,0.0,0.32,0.0,0.08,0.54,0.96,0.63,0.0,1.35,1.01,0.0,0
6,6,0.77,0.5,0.97,0.0,0.06,0.97,0.0,0.23,0.0,0.08,0.44,0.82,0.54,0.0,1.18,0.94,0.0,0
7,7,0.68,0.27,1.15,0.0,0.04,0.91,0.0,0.1,0.0,0.03,0.51,0.77,0.3,0.0,0.91,0.94,0.0,0
8,8,0.6,0.15,1.29,0.0,0.01,0.73,0.0,0.01,0.0,0.0,0.59,0.73,0.05,0.0,0.63,0.9,0.0,0
9,9,0.36,0.01,1.31,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.58,0.77,0.04,0.0,0.38,0.72,0.0,0
10,10,0.33,0.0,1.33,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.47,0.78,0.05,0.0,0.19,0.5,0.0,0
11,11,0.22,0.0,1.42,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.31,0.78,0.05,0.0,0.19,0.34,0.15,0
12,12,0.14,0.0,1.48,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.18,0.69,0.01,0.0,0.39,0.37,0.38,0
13,13,0.03,0.0,1.58,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.06,0.63,0.0,0.0,0.59,0.38,0.63,0
14,14,0.01,0.0,1.6,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.02,0.64,0.04,0.0,0.58,0.28,0.75,0
15,15,0.04,0.0,1.6,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.03,0.66,0.04,0.0,0.56,0.25,0.81,0
16,16,0.04,0.0,1.6,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.13,0.71,0.04,0.0,0.52,0.27,0.77,0
17,17,0.06,0.0,1.54,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.17,0.66,0.0,0.0,0.51,0.37,0.73,0
18,18,0.04,0.0,1.49,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.16,0.68,0.0,0.0,0.45,0.39,0.68,0
19,19,0.04,0.0,1.5,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.08,0.69,0.0,0.0,0.32,0.38,0.73,0
20,20,0.01,0.0,1.55,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.08,0.76,0.0,0.0,0.19,0.36,0.81,0
21,21,0.04,0.0,1.58,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.13,0.75,0.0,0.0,0.17,0.39,0.91,0
22,22,0.1,0.0,1.59,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.15,0.74,0.0,0.0,0.22,0.42,1.02,0
23,23,0.1,0.0,1.61,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.1,0.69,0.0,0.0,0.19,0.42,0.91,0
