,Unnamed: 0,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0,0.21,0.0,0.0,0.0,0.54,1.55,0.21,0.0,1.22,0.65,0.0,1.35,0.37,0.04,0.58,0.0,0.0,0
1,1,0.1,0.0,0.04,0.0,0.47,1.64,0.29,0.0,1.15,0.58,0.11,1.29,0.36,0.13,0.45,0.0,0.0,0
2,2,0.03,0.0,0.04,0.0,0.48,1.57,0.3,0.0,1.12,0.63,0.13,1.2,0.31,0.2,0.4,0.0,0.0,0
3,3,0.0,0.0,0.02,0.0,0.55,1.39,0.23,0.0,1.18,0.72,0.08,1.19,0.32,0.13,0.35,0.0,0.0,0
4,4,0.0,0.0,0.0,0.0,0.55,1.43,0.25,0.0,1.17,0.75,0.07,1.13,0.28,0.13,0.31,0.0,0.0,0
5,5,0.0,0.0,0.0,0.0,0.55,1.53,0.27,0.0,1.19,0.74,0.05,1.13,0.29,0.07,0.21,0.0,0.0,0
6,6,0.0,0.0,0.0,0.0,0.55,1.7,0.29,0.0,1.2,0.74,0.01,1.06,0.17,0.03,0.12,0.0,0.0,0
7,7,0.0,0.0,0.0,0.0,0.6,1.88,0.25,0.0,1.24,0.7,0.08,1.16,0.29,0.01,0.07,0.0,0.0,0
8,8,0.0,0.0,0.0,0.0,0.59,2.06,0.25,0.0,1.25,0.76,0.13,1.2,0.4,0.0,0.05,0.0,0.17,0
9,9,0.0,0.0,0.0,0.0,0.6,2.12,0.25,0.0,1.3,0.89,0.21,1.21,0.53,0.0,0.09,0.0,0.33,0
10,10,0.02,0.0,0.0,0.0,0.5,2.2,0.29,0.0,1.27,0.93,0.19,1.13,0.51,0.0,0.11,0.0,0.51,0
11,11,0.02,0.0,0.0,0.0,0.44,2.06,0.27,0.0,1.18,0.84,0.14,1.02,0.53,0.0,0.15,0.0,0.49,0
12,12,0.04,0.0,0.0,0.0,0.41,1.96,0.29,0.0,1.06,0.73,0.05,1.03,0.5,0.0,0.09,0.0,0.35,0
13,13,0.04,0.0,0.0,0.0,0.44,1.84,0.31,0.0,0.94,0.69,0.0,1.04,0.5,0.01,0.06,0.0,0.17,0
14,14,0.1,0.0,0.02,0.0,0.47,1.81,0.32,0.0,0.89,0.64,0.0,1.09,0.38,0.01,0.0,0.06,0.04,0
15,15,0.1,0.0,0.02,0.0,0.42,1.72,0.25,0.0,0.86,0.57,0.0,1.01,0.36,0.01,0.02,0.07,0.06,0
16,16,0.09,0.0,0.02,0.0,0.37,1.59,0.12,0.0,0.84,0.36,0.0,0.86,0.36,0.0,0.04,0.07,0.06,0
17,17,0.03,0.0,0.0,0.0,0.27,1.6,0.09,0.0,0.75,0.19,0.03,0.8,0.34,0.0,0.09,0.1,0.05,0
18,18,0.01,0.0,0.0,0.0,0.2,1.67,0.1,0.0,0.68,0.09,0.03,0.78,0.32,0.0,0.12,0.21,0.0,0
19,19,0.01,0.0,0.0,0.0,0.15,1.83,0.12,0.0,0.64,0.17,0.09,0.81,0.29,0.0,0.18,0.3,0.01,0
20,20,0.01,0.0,0.03,0.0,0.17,1.78,0.08,0.0,0.66,0.22,0.06,0.73,0.47,0.0,0.21,0.26,0.05,0
21,21,0.0,0.0,0.03,0.0,0.17,1.72,0.09,0.0,0.64,0.23,0.06,0.59,0.54,0.0,0.3,0.15,0.19,0
22,22,0.0,0.0,0.03,0.0,0.15,1.6,0.13,0.0,0.59,0.22,0.0,0.41,0.53,0.0,0.31,0.06,0.33,0
23,23,0.0,0.0,0.0,0.0,0.11,1.48,0.23,0.0,0.55,0.22,0.0,0.33,0.44,0.0,0.24,0.05,0.37,0
24,24,0.01,0.0,0.0,0.0,0.1,1.49,0.23,0.0,0.53,0.27,0.0,0.36,0.46,0.0,0.13,0.15,0.23,0
25,25,0.04,0.0,0.0,0.0,0.11,1.49,0.25,0.0,0.51,0.28,0.0,0.38,0.5,0.0,0.06,0.26,0.09,0
26,26,0.09,0.0,0.0,0.0,0.12,1.6,0.17,0.0,0.49,0.31,0.0,0.42,0.51,0.0,0.06,0.27,0.03,0
27,27,0.1,0.0,0.0,0.0,0.12,1.57,0.15,0.0,0.48,0.3,0.0,0.39,0.43,0.0,0.09,0.24,0.08,0
28,28,0.15,0.06,0.0,0.0,0.07,1.44,0.08,0.0,0.44,0.31,0.0,0.41,0.41,0.0,0.06,0.19,0.16,0
29,29,0.2,0.06,0.0,0.0,0.04,1.41,0.05,0.0,0.4,0.31,0.0,0.4,0.37,0.0,0.06,0.24,0.17,0
30,30,0.25,0.09,0.0,0.0,0.01,1.29,0.07,0.0,0.34,0.3,0.0,0.41,0.38,0.0,0.01,0.33,0.25,0
31,31,0.22,0.04,0.0,0.0,0.01,1.46,0.05,0.0,0.34,0.27,0.02,0.37,0.32,0.0,0.01,0.38,0.23,0
32,32,0.16,0.04,0.0,0.0,0.01,1.32,0.13,0.0,0.33,0.33,0.02,0.37,0.3,0.0,0.0,0.43,0.27,0
33,33,0.11,0.0,0.0,0.0,0.0,1.27,0.16,0.0,0.34,0.36,0.02,0.36,0.23,0.0,0.0,0.44,0.2,0
34,34,0.1,0.0,0.0,0.0,0.0,1.14,0.17,0.0,0.34,0.43,0.03,0.37,0.22,0.0,0.0,0.44,0.23,0
35,35,0.12,0.02,0.0,0.0,0.0,1.1,0.1,0.0,0.35,0.46,0.03,0.37,0.23,0.0,0.0,0.43,0.26,0
36,36,0.2,0.07,0.0,0.0,0.0,0.94,0.02,0.0,0.33,0.49,0.1,0.37,0.27,0.0,0.0,0.4,0.28,0
37,37,0.2,0.08,0.0,0.0,0.0,0.8,0.04,0.0,0.29,0.47,0.11,0.41,0.34,0.0,0.0,0.48,0.29,0
38,38,0.19,0.06,0.0,0.0,0.0,0.85,0.04,0.0,0.26,0.43,0.18,0.45,0.35,0.0,0.0,0.48,0.28,0
39,39,0.12,0.06,0.0,0.0,0.03,0.89,0.11,0.0,0.25,0.46,0.14,0.46,0.36,0.0,0.02,0.52,0.31,0
40,40,0.14,0.13,0.0,0.0,0.04,0.85,0.14,0.0,0.25,0.47,0.18,0.48,0.34,0.0,0.05,0.48,0.33,0
41,41,0.11,0.18,0.0,0.0,0.04,0.87,0.12,0.0,0.24,0.47,0.27,0.44,0.35,0.0,0.09,0.5,0.43,0
42,42,0.13,0.16,0.0,0.0,0.01,0.99,0.07,0.0,0.25,0.46,0.39,0.48,0.32,0.0,0.08,0.48,0.5,0
43,43,0.19,0.16,0.0,0.0,0.0,0.95,0.03,0.0,0.23,0.51,0.36,0.45,0.3,0.0,0.07,0.46,0.53,0
44,44,0.26,0.16,0.0,0.0,0.0,0.77,0.03,0.0,0.26,0.51,0.26,0.4,0.24,0.0,0.09,0.43,0.51,0
45,45,0.37,0.26,0.0,0.0,0.0,0.66,0.06,0.0,0.25,0.49,0.12,0.36,0.23,0.0,0.12,0.38,0.46,0
46,46,0.4,0.32,0.0,0.0,0.0,0.7,0.1,0.0,0.25,0.42,0.09,0.33,0.17,0.0,0.16,0.35,0.45,0
47,47,0.44,0.35,0.0,0.0,0.0,0.68,0.1,0.0,0.23,0.4,0.1,0.38,0.12,0.0,0.19,0.39,0.43,0
48,48,0.36,0.34,0.0,0.0,0.0,0.57,0.06,0.0,0.21,0.26,0.13,0.41,0.1,0.0,0.22,0.51,0.45,0
49,49,0.53,0.35,0.0,0.0,0.0,0.53,0.0,0.0,0.2,0.15,0.18,0.39,0.06,0.0,0.33,0.79,0.39,0
50,50,0.71,0.42,0.0,0.0,0.0,0.59,0.0,0.0,0.16,0.02,0.2,0.36,0.05,0.0,0.41,1.04,0.33,0
51,51,1.07,0.57,0.0,0.0,0.0,0.8,0.0,0.0,0.12,0.01,0.44,0.21,0.0,0.0,0.58,1.26,0.33,0
52,52,1.29,0.85,0.0,0.0,0.0,0.9,0.0,0.0,0.18,0.01,0.52,0.12,0.0,0.0,0.88,1.31,0.47,0
53,53,1.43,1.09,0.0,0.02,0.0,0.98,0.0,0.0,0.24,0.01,0.65,0.0,0.0,0.0,1.15,1.33,0.55,0
54,54,1.66,1.31,0.0,0.06,0.0,0.99,0.0,0.0,0.39,0.0,0.55,0.0,0.0,0.0,1.37,1.09,0.73,0
55,55,1.91,1.45,0.0,0.1,0.0,1.05,0.0,0.0,0.41,0.0,0.56,0.0,0.0,0.0,1.13,0.65,0.69,0
56,56,2.14,1.49,0.0,0.17,0.0,1.0,0.0,0.0,0.48,0.0,0.42,0.0,0.0,0.0,0.97,0.35,0.74,0
57,57,2.2,1.41,0.0,0.31,0.0,1.01,0.0,0.0,0.52,0.0,0.29,0.0,0.0,0.0,0.92,0.36,0.63,0
