,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.43,0.0,0.0,0.72,0.7,0.0,fake
1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.34,0.0,0.39,0.0,0.0,0.28,0.74,0.0,fake
2,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.22,0.77,0.0,fake
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.2,0.0,0.0,0.37,0.64,0.0,fake
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.01,0.11,0.01,0.0,0.51,0.36,0.0,fake
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.01,0.02,0.01,0.0,0.44,0.1,0.0,fake
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.01,0.04,0.01,0.0,0.37,0.0,0.0,fake
7,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.01,0.93,0.0,0.14,0.0,0.0,0.35,0.0,0.06,fake
8,0.0,0.0,0.0,0.03,0.02,0.04,0.0,0.0,0.01,0.82,0.0,0.11,0.0,0.0,0.37,0.0,0.46,fake
9,0.0,0.0,0.0,0.21,0.04,0.04,0.0,0.0,0.01,0.68,0.0,0.09,0.0,0.0,0.41,0.0,0.92,fake
10,0.0,0.0,0.0,0.4,0.07,0.03,0.0,0.0,0.0,0.65,0.0,0.13,0.0,0.0,0.31,0.0,1.35,fake
11,0.0,0.0,0.0,0.64,0.08,0.06,0.0,0.0,0.0,0.66,0.03,0.18,0.0,0.0,0.35,0.0,1.54,fake
12,0.0,0.0,0.0,0.56,0.11,0.22,0.0,0.0,0.0,0.8,0.03,0.33,0.01,0.0,0.22,0.0,1.51,fake
13,0.0,0.0,0.0,0.5,0.16,0.45,0.0,0.0,0.02,0.8,0.03,0.33,0.01,0.0,0.17,0.0,1.26,fake
14,0.0,0.0,0.0,0.27,0.2,0.73,0.0,0.0,0.02,0.69,0.0,0.29,0.01,0.0,0.01,0.04,0.79,fake
15,0.0,0.0,0.0,0.17,0.15,0.91,0.0,0.0,0.02,0.42,0.0,0.14,0.0,0.0,0.31,0.33,0.7,fake
16,0.0,0.0,0.0,0.04,0.07,1.09,0.0,0.0,0.0,0.12,0.0,0.02,0.0,0.0,0.52,0.61,0.51,fake
17,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.63,0.84,0.4,fake
18,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.05,0.33,0.72,0.07,fake
19,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.02,0.0,0.13,0.0,0.11,0.12,0.64,0.0,fake
20,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.03,0.0,0.19,0.0,0.14,0.0,0.55,0.0,fake
21,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.03,0.0,0.15,0.0,0.09,0.13,0.76,0.0,fake
22,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.07,0.0,0.14,0.0,0.04,0.34,0.94,0.0,fake
23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18,0.0,0.3,0.0,0.0,0.34,0.91,0.0,fake
24,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.38,0.0,0.56,0.04,0.0,0.21,0.57,0.0,fake
25,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.39,0.0,0.93,0.16,0.0,0.0,0.2,0.0,fake
26,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.45,0.0,1.09,0.26,0.0,0.0,0.05,0.0,fake
27,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.44,0.0,1.12,0.25,0.0,0.0,0.02,0.0,fake
28,0.0,0.0,0.0,0.02,0.0,0.91,0.0,0.0,0.0,0.55,0.0,1.05,0.13,0.0,0.0,0.0,0.0,fake
29,0.0,0.0,0.0,0.02,0.0,0.97,0.0,0.0,0.0,0.54,0.0,0.97,0.03,0.0,0.0,0.0,0.0,fake
30,0.0,0.0,0.0,0.11,0.0,0.98,0.0,0.0,0.0,0.49,0.0,0.98,0.0,0.0,0.0,0.0,0.0,fake
31,0.0,0.0,0.0,0.16,0.0,0.85,0.0,0.0,0.0,0.46,0.0,0.95,0.0,0.0,0.0,0.11,0.0,fake
32,0.01,0.0,0.0,0.16,0.0,0.7,0.0,0.0,0.0,0.48,0.0,0.88,0.0,0.0,0.0,0.34,0.0,fake
33,0.01,0.0,0.0,0.07,0.0,0.59,0.0,0.0,0.0,0.47,0.0,0.77,0.0,0.0,0.0,0.6,0.0,fake
34,0.01,0.04,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.51,0.0,0.69,0.0,0.0,0.02,0.67,0.0,fake
35,0.02,0.04,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.54,0.0,0.66,0.0,0.0,0.02,0.64,0.0,fake
36,0.03,0.04,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.76,0.0,0.74,0.0,0.04,0.02,0.38,0.0,fake
37,0.09,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.82,0.0,0.8,0.0,0.08,0.0,0.23,0.0,fake
38,0.17,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.82,0.0,0.89,0.0,0.08,0.0,0.11,0.0,fake
39,0.23,0.0,0.0,0.04,0.0,0.09,0.0,0.0,0.0,0.67,0.0,0.81,0.0,0.03,0.0,0.15,0.0,fake
40,0.3,0.0,0.0,0.04,0.0,0.09,0.0,0.0,0.0,0.53,0.0,0.71,0.0,0.0,0.0,0.18,0.0,fake
