,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0.0,0.0,0.6,0.0,0.02,0.14,0.0,0.69,0.52,0.67,0.67,1.82,0.27,1.84,0.0,0.0,0.0,fake
1,0.0,0.0,0.39,0.0,0.02,0.05,0.0,0.88,0.39,0.46,0.77,1.38,0.22,1.14,0.0,0.0,0.0,fake
2,0.0,0.0,0.27,0.0,0.01,0.0,0.0,0.93,0.26,0.27,0.86,1.12,0.13,0.63,0.0,0.0,0.0,fake
3,0.04,0.0,0.23,0.0,0.0,0.0,0.0,0.83,0.1,0.03,1.21,0.98,0.0,0.33,0.0,0.0,0.0,fake
4,0.29,0.11,0.4,0.0,0.0,0.11,0.0,0.81,0.05,0.03,1.45,1.2,0.0,0.13,0.0,0.05,0.0,fake
5,0.58,0.13,0.52,0.0,0.0,0.11,0.0,0.84,0.0,0.0,1.76,1.37,0.0,0.03,0.0,0.12,0.0,fake
6,0.85,0.31,0.71,0.02,0.0,0.2,0.0,0.87,0.0,0.0,1.88,1.61,0.0,0.05,0.08,0.34,0.0,fake
7,0.87,0.28,0.77,0.02,0.0,0.09,0.0,0.91,0.0,0.0,1.87,1.59,0.0,0.03,0.35,0.61,0.0,fake
8,0.94,0.45,0.84,0.06,0.0,0.09,0.0,1.0,0.0,0.0,1.9,1.72,0.0,0.26,0.37,0.81,0.0,fake
9,0.99,0.45,0.83,0.04,0.01,0.0,0.0,1.14,0.05,0.08,1.9,1.86,0.0,0.59,0.34,0.97,0.01,fake
10,1.04,0.49,0.71,0.04,0.04,0.0,0.0,1.25,0.08,0.12,1.86,2.0,0.0,0.85,0.11,0.9,0.01,fake
11,0.96,0.44,0.63,0.0,0.04,0.0,0.0,1.19,0.14,0.12,1.8,1.89,0.0,0.87,0.09,0.81,0.01,fake
12,0.92,0.3,0.62,0.0,0.03,0.0,0.0,0.98,0.13,0.04,1.76,1.86,0.0,0.81,0.04,0.76,0.0,fake
13,0.87,0.18,0.71,0.0,0.0,0.0,0.0,0.89,0.14,0.0,1.87,1.79,0.0,0.77,0.0,0.83,0.0,fake
14,0.77,0.04,0.57,0.0,0.0,0.0,0.0,0.73,0.12,0.0,1.8,1.67,0.0,0.68,0.0,0.8,0.0,fake
15,0.63,0.0,0.39,0.0,0.0,0.0,0.0,0.6,0.15,0.02,1.72,1.41,0.0,0.48,0.02,0.63,0.0,fake
16,0.51,0.0,0.27,0.0,0.0,0.0,0.0,0.57,0.25,0.09,1.52,1.2,0.03,0.25,0.19,0.58,0.0,fake
17,0.51,0.0,0.29,0.0,0.0,0.0,0.0,0.7,0.32,0.19,1.46,1.16,0.03,0.09,0.36,0.73,0.0,fake
18,0.32,0.0,0.31,0.01,0.01,0.0,0.0,0.94,0.48,0.23,1.13,0.81,0.05,0.0,0.84,1.12,0.0,fake
