,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0.0,0.0,0.06,0.0,0.11,1.15,0.0,0.42,0.59,1.31,0.0,0.0,0.63,0.0,0.0,0.0,0.28,fake
1,0.0,0.0,0.14,0.0,0.24,1.21,0.0,0.42,0.55,1.33,0.0,0.0,0.61,0.0,0.0,0.0,0.37,fake
2,0.0,0.0,0.2,0.0,0.35,1.3,0.0,0.47,0.5,1.35,0.0,0.0,0.58,0.0,0.0,0.0,0.36,fake
3,0.0,0.0,0.16,0.02,0.34,1.36,0.0,0.49,0.44,1.38,0.0,0.03,0.66,0.0,0.0,0.0,0.42,fake
4,0.0,0.0,0.16,0.02,0.36,1.46,0.0,0.54,0.44,1.38,0.0,0.04,0.74,0.0,0.0,0.0,0.35,fake
5,0.0,0.0,0.18,0.18,0.28,1.45,0.0,0.58,0.48,1.5,0.0,0.13,0.8,0.0,0.0,0.0,0.32,fake
6,0.0,0.0,0.24,0.31,0.26,1.4,0.0,0.67,0.51,1.6,0.0,0.17,0.76,0.0,0.0,0.0,0.25,fake
7,0.0,0.0,0.2,0.58,0.15,1.21,0.0,0.75,0.51,1.69,0.0,0.28,0.71,0.0,0.0,0.0,0.12,fake
8,0.0,0.0,0.12,0.66,0.12,1.07,0.0,0.78,0.49,1.62,0.0,0.36,0.74,0.0,0.0,0.0,0.07,fake
9,0.0,0.0,0.08,0.75,0.05,0.91,0.0,0.78,0.37,1.45,0.0,0.44,0.78,0.0,0.0,0.0,0.0,fake
10,0.0,0.0,0.22,0.79,0.05,1.06,0.0,0.68,0.27,1.4,0.0,0.52,0.82,0.0,0.0,0.0,0.0,fake
11,0.0,0.0,0.28,0.82,0.02,1.09,0.0,0.64,0.18,1.29,0.0,0.47,0.85,0.0,0.0,0.0,0.0,fake
12,0.0,0.0,0.28,0.87,0.06,1.05,0.0,0.57,0.15,1.16,0.09,0.46,0.73,0.0,0.0,0.0,0.0,fake
13,0.01,0.0,0.2,0.8,0.07,0.81,0.0,0.61,0.15,1.08,0.14,0.41,0.68,0.0,0.0,0.0,0.0,fake
14,0.07,0.0,0.17,0.85,0.05,0.67,0.0,0.59,0.15,1.11,0.17,0.43,0.63,0.0,0.0,0.0,0.0,fake
15,0.09,0.0,0.11,0.78,0.01,0.74,0.0,0.67,0.16,1.26,0.14,0.4,0.68,0.0,0.0,0.0,0.0,fake
16,0.13,0.0,0.05,0.71,0.01,0.86,0.0,0.77,0.14,1.33,0.14,0.31,0.65,0.0,0.0,0.0,0.0,fake
17,0.14,0.0,0.0,0.51,0.03,1.02,0.0,0.85,0.12,1.4,0.11,0.28,0.59,0.0,0.0,0.0,0.0,fake
18,0.24,0.0,0.02,0.51,0.04,1.1,0.0,0.91,0.1,1.48,0.05,0.29,0.58,0.0,0.0,0.0,0.0,fake
19,0.29,0.03,0.02,0.53,0.04,1.09,0.0,0.89,0.1,1.53,0.0,0.35,0.62,0.0,0.0,0.0,0.0,fake
20,0.21,0.03,0.19,0.78,0.05,0.99,0.0,0.66,0.06,1.31,0.07,0.35,0.44,0.0,0.0,0.0,0.0,fake
21,0.19,0.03,0.18,0.83,0.11,0.99,0.0,0.59,0.05,1.2,0.07,0.35,0.51,0.0,0.0,0.0,0.0,fake
22,0.11,0.0,0.17,0.85,0.26,1.12,0.0,0.48,0.06,1.02,0.07,0.32,0.58,0.0,0.0,0.0,0.0,fake
23,0.13,0.0,0.09,0.67,0.36,1.27,0.0,0.6,0.11,1.11,0.0,0.33,0.88,0.0,0.0,0.0,0.0,fake
24,0.05,0.0,0.11,0.56,0.43,1.5,0.0,0.52,0.18,1.09,0.0,0.31,0.88,0.0,0.0,0.0,0.0,fake
25,0.02,0.0,0.12,0.49,0.37,1.78,0.0,0.58,0.24,1.18,0.0,0.34,0.87,0.0,0.0,0.0,0.0,fake
26,0.0,0.0,0.04,0.42,0.43,1.74,0.0,0.7,0.37,1.41,0.0,0.34,0.95,0.0,0.0,0.0,0.0,fake
27,0.02,0.0,0.12,0.42,0.48,1.67,0.0,0.79,0.46,1.56,0.0,0.35,1.02,0.0,0.0,0.0,0.0,fake
28,0.02,0.0,0.19,0.41,0.57,1.51,0.0,0.88,0.55,1.68,0.0,0.34,0.92,0.0,0.0,0.0,0.0,fake
29,0.02,0.0,0.24,0.45,0.58,1.76,0.0,0.94,0.57,1.64,0.0,0.3,0.71,0.0,0.0,0.0,0.0,fake
30,0.0,0.0,0.15,0.38,0.52,1.77,0.0,0.96,0.52,1.74,0.0,0.33,0.46,0.0,0.0,0.0,0.11,fake
31,0.0,0.0,0.27,0.24,0.59,1.45,0.0,0.62,0.4,1.48,0.0,0.33,0.27,0.0,0.0,0.01,0.11,fake
32,0.17,0.21,0.25,0.1,0.66,1.24,0.0,0.33,0.26,1.27,0.0,0.28,0.17,0.0,0.01,0.01,0.11,fake
33,0.48,0.42,0.23,0.03,0.71,1.01,0.0,0.07,0.17,0.96,0.0,0.27,0.08,0.04,0.01,0.01,0.0,fake
34,0.82,0.62,0.03,0.03,0.62,1.09,0.0,0.13,0.13,1.0,0.0,0.27,0.09,0.1,0.01,0.0,0.0,fake
35,1.01,0.5,0.08,0.0,0.54,1.09,0.0,0.07,0.07,0.9,0.01,0.33,0.03,0.25,0.0,0.0,0.0,fake
36,1.03,0.29,0.11,0.0,0.48,1.02,0.0,0.1,0.07,0.87,0.04,0.39,0.0,0.39,0.0,0.0,0.0,fake
37,1.07,0.09,0.25,0.0,0.48,1.09,0.08,0.13,0.1,0.8,0.08,0.48,0.0,0.54,0.0,0.01,0.0,fake
38,1.08,0.0,0.29,0.0,0.48,1.05,0.13,0.23,0.14,0.85,0.07,0.62,0.0,0.63,0.0,0.03,0.0,fake
39,1.13,0.0,0.45,0.0,0.35,1.02,0.13,0.25,0.15,0.73,0.09,0.7,0.0,0.72,0.0,0.03,0.0,fake
40,1.23,0.0,0.53,0.02,0.21,0.84,0.09,0.26,0.12,0.6,0.06,0.82,0.0,0.79,0.0,0.08,0.0,fake
41,1.29,0.0,0.58,0.07,0.04,0.67,0.04,0.22,0.09,0.44,0.06,0.98,0.0,0.82,0.0,0.1,0.0,fake
42,1.27,0.0,0.6,0.17,0.02,0.6,0.06,0.33,0.09,0.33,0.02,1.09,0.02,0.9,0.0,0.1,0.0,fake
43,1.07,0.0,0.7,0.16,0.0,0.68,0.09,0.41,0.11,0.21,0.08,1.18,0.21,1.11,0.0,0.04,0.0,fake
44,0.98,0.0,0.83,0.24,0.03,0.89,0.14,0.58,0.18,0.15,0.15,1.24,0.32,1.33,0.0,0.0,0.0,fake
