,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0.61,0.0,0.49,0.0,0.0,0.14,0.0,0.77,0.0,0.08,0.04,1.5,0.0,0.63,1.35,1.04,0.0,fake
1,0.24,0.0,0.73,0.0,0.17,0.88,0.0,0.84,0.02,0.19,0.09,1.55,0.02,0.72,1.07,1.38,0.0,fake
2,0.06,0.0,0.82,0.0,0.28,1.2,0.0,0.89,0.02,0.33,0.09,1.65,0.02,0.81,0.92,1.56,0.0,fake
3,0.04,0.0,0.8,0.0,0.41,0.95,0.0,1.09,0.12,0.61,0.01,1.91,0.13,0.94,1.0,1.56,0.0,fake
4,0.02,0.01,0.78,0.0,0.45,0.74,0.0,1.27,0.21,0.85,0.01,2.16,0.18,1.08,1.05,1.56,0.0,fake
5,0.0,0.13,0.83,0.0,0.48,0.59,0.0,1.42,0.33,1.03,0.0,2.32,0.25,1.24,1.08,1.51,0.0,fake
6,0.0,0.27,0.9,0.0,0.41,0.55,0.0,1.42,0.36,1.03,0.01,2.31,0.2,1.37,1.06,1.47,0.0,fake
7,0.04,0.46,0.88,0.0,0.42,0.5,0.0,1.42,0.39,1.02,0.01,2.34,0.17,1.45,1.0,1.42,0.0,fake
8,0.05,0.51,0.81,0.0,0.44,0.44,0.0,1.45,0.43,1.06,0.03,2.38,0.19,1.5,1.01,1.46,0.0,fake
9,0.05,0.5,0.71,0.0,0.45,0.45,0.0,1.55,0.48,1.14,0.06,2.41,0.24,1.49,0.95,1.5,0.0,fake
10,0.02,0.46,0.79,0.0,0.43,0.43,0.0,1.64,0.47,1.22,0.14,2.4,0.29,1.49,0.87,1.46,0.0,fake
11,0.02,0.44,0.91,0.0,0.35,0.47,0.0,1.67,0.46,1.09,0.12,2.36,0.31,1.48,0.84,1.39,0.0,fake
12,0.04,0.4,1.06,0.0,0.3,0.54,0.0,1.61,0.44,0.99,0.09,2.38,0.35,1.47,0.86,1.34,0.0,fake
13,0.04,0.32,1.0,0.0,0.28,0.64,0.0,1.56,0.5,0.85,0.0,2.39,0.25,1.47,0.92,1.36,0.0,fake
14,0.02,0.23,0.93,0.0,0.32,0.69,0.0,1.58,0.52,0.86,0.0,2.43,0.13,1.47,0.92,1.42,0.0,fake
15,0.0,0.23,0.89,0.0,0.35,0.8,0.0,1.54,0.52,0.84,0.0,2.51,0.06,1.49,0.95,1.59,0.0,fake
16,0.0,0.14,0.96,0.0,0.34,0.84,0.0,1.46,0.48,0.83,0.0,2.54,0.13,1.48,0.99,1.69,0.0,fake
17,0.04,0.19,0.97,0.0,0.25,1.06,0.0,1.44,0.58,0.84,0.07,2.29,0.13,1.31,1.31,1.61,0.0,fake
18,0.04,0.12,0.88,0.0,0.14,0.96,0.0,1.42,0.68,0.84,0.29,2.06,0.07,1.17,1.62,1.37,0.0,fake
19,0.05,0.11,0.76,0.0,0.09,0.97,0.0,1.48,0.74,0.84,0.46,1.78,0.0,0.97,1.82,1.09,0.0,fake
20,0.01,0.01,0.64,0.0,0.08,0.67,0.0,1.58,0.65,0.79,0.55,1.41,0.0,0.86,1.79,0.84,0.0,fake
21,0.01,0.0,0.56,0.0,0.13,0.65,0.0,1.65,0.53,0.73,0.51,1.14,0.0,0.74,1.61,0.8,0.0,fake
22,0.0,0.0,0.48,0.0,0.09,0.6,0.0,1.68,0.42,0.64,0.44,0.96,0.0,0.74,1.57,0.82,0.01,fake
23,0.06,0.0,0.41,0.04,0.09,0.58,0.0,1.53,0.29,0.61,0.43,1.2,0.0,0.82,1.44,1.01,0.01,fake
24,0.11,0.0,0.33,0.09,0.05,0.47,0.0,1.38,0.23,0.44,0.3,1.06,0.0,0.79,1.56,1.24,0.01,fake
25,0.18,0.0,0.29,0.16,0.04,0.37,0.0,1.21,0.18,0.3,0.26,0.96,0.0,0.7,1.63,1.52,0.0,fake
26,0.14,0.0,0.23,0.15,0.03,0.29,0.0,1.17,0.18,0.28,0.2,0.77,0.0,0.63,1.8,1.86,0.0,fake
27,0.08,0.0,0.21,0.13,0.04,0.34,0.0,1.18,0.16,0.36,0.29,0.83,0.0,0.59,1.87,2.02,0.0,fake
28,0.01,0.0,0.12,0.12,0.01,0.23,0.0,1.18,0.11,0.41,0.41,0.68,0.0,0.71,1.62,1.81,0.0,fake
29,0.0,0.0,0.09,0.09,0.0,0.21,0.0,1.13,0.09,0.35,0.52,0.64,0.0,0.81,1.3,1.54,0.0,fake
30,0.01,0.0,0.02,0.24,0.0,0.08,0.0,1.09,0.04,0.24,0.62,0.5,0.0,0.99,0.79,0.97,0.0,fake
31,0.01,0.0,0.02,0.3,0.0,0.09,0.0,1.05,0.04,0.14,0.68,0.54,0.0,1.02,0.62,0.75,0.0,fake
32,0.22,0.1,0.0,0.51,0.0,0.05,0.0,0.99,0.01,0.11,0.7,0.47,0.0,1.16,0.36,0.33,0.13,fake
33,0.43,0.18,0.0,0.51,0.0,0.05,0.0,0.89,0.0,0.16,0.72,0.43,0.0,1.27,0.35,0.18,0.23,fake
34,0.59,0.18,0.0,0.56,0.0,0.0,0.0,0.8,0.0,0.21,0.71,0.39,0.0,1.31,0.42,0.03,0.25,fake
35,0.51,0.08,0.0,0.49,0.0,0.0,0.0,0.8,0.0,0.3,0.77,0.44,0.0,1.23,0.6,0.07,0.23,fake
36,0.46,0.05,0.0,0.47,0.0,0.0,0.0,0.85,0.0,0.38,0.77,0.48,0.0,1.13,0.66,0.1,0.22,fake
37,0.5,0.05,0.0,0.44,0.0,0.0,0.0,0.89,0.0,0.49,0.82,0.53,0.0,1.13,0.66,0.18,0.2,fake
38,0.51,0.04,0.0,0.44,0.0,0.0,0.0,0.92,0.0,0.52,0.82,0.53,0.0,1.14,0.59,0.25,0.13,fake
