,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0.0,0.0,0.0,0.0,0.0,0.47,0.04,0.0,0.0,0.0,0.11,0.69,0.53,0.77,0.0,0.0,0.24,fake
1,0.0,0.0,0.0,0.0,0.01,0.62,0.02,0.0,0.0,0.0,0.2,0.85,0.61,0.89,0.0,0.0,0.08,fake
2,0.0,0.0,0.0,0.0,0.01,0.7,0.0,0.0,0.0,0.0,0.23,0.89,0.66,0.96,0.0,0.0,0.02,fake
3,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.22,0.88,0.69,0.97,0.0,0.0,0.05,fake
4,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.18,0.72,0.64,0.93,0.0,0.0,0.05,fake
5,0.0,0.0,0.0,0.0,0.01,0.59,0.0,0.0,0.0,0.0,0.16,0.63,0.53,0.86,0.0,0.0,0.03,fake
6,0.0,0.0,0.0,0.0,0.01,0.53,0.0,0.0,0.0,0.0,0.08,0.44,0.37,0.77,0.0,0.0,0.0,fake
7,0.0,0.0,0.0,0.0,0.01,0.42,0.0,0.0,0.0,0.0,0.05,0.29,0.21,0.55,0.0,0.03,0.0,fake
8,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.1,0.09,0.33,0.0,0.03,0.0,fake
9,0.0,0.0,0.0,0.0,0.0,0.26,0.01,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.04,0.03,0.0,fake
10,0.0,0.0,0.0,0.0,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.1,0.06,0.04,0.0,0.07,fake
11,0.0,0.0,0.0,0.0,0.0,0.37,0.02,0.0,0.0,0.0,0.0,0.0,0.12,0.04,0.04,0.02,0.07,fake
12,0.0,0.0,0.0,0.0,0.0,0.44,0.04,0.0,0.0,0.0,0.0,0.0,0.12,0.07,0.0,0.04,0.08,fake
13,0.0,0.0,0.02,0.0,0.0,0.5,0.04,0.0,0.0,0.0,0.0,0.0,0.07,0.06,0.07,0.04,0.01,fake
14,0.0,0.0,0.02,0.0,0.0,0.54,0.06,0.0,0.0,0.0,0.0,0.0,0.08,0.04,0.07,0.02,0.08,fake
15,0.0,0.0,0.02,0.0,0.0,0.64,0.06,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.0,0.16,fake
16,0.0,0.0,0.0,0.0,0.0,0.57,0.05,0.0,0.0,0.0,0.0,0.02,0.12,0.0,0.0,0.0,0.36,fake
17,0.0,0.0,0.0,0.23,0.0,0.38,0.03,0.0,0.0,0.0,0.0,0.02,0.16,0.0,0.0,0.0,0.53,fake
18,0.0,0.0,0.0,0.37,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.02,0.28,0.0,0.0,0.0,0.71,fake
19,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.76,fake
20,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.29,0.0,0.0,0.0,0.69,fake
21,0.0,0.0,0.0,0.47,0.0,0.0,0.06,0.0,0.0,0.0,0.08,0.02,0.24,0.0,0.0,0.0,0.78,fake
22,0.0,0.0,0.0,0.51,0.0,0.0,0.14,0.0,0.0,0.03,0.13,0.02,0.19,0.0,0.0,0.0,0.9,fake
23,0.0,0.0,0.0,0.46,0.0,0.0,0.24,0.0,0.0,0.03,0.11,0.02,0.34,0.0,0.0,0.0,1.19,fake
24,0.0,0.0,0.0,0.49,0.0,0.0,0.19,0.0,0.0,0.03,0.13,0.0,0.38,0.0,0.0,0.0,1.25,fake
25,0.0,0.0,0.0,0.31,0.0,0.0,0.28,0.0,0.0,0.0,0.09,0.0,0.43,0.0,0.0,0.0,1.32,fake
26,0.0,0.0,0.0,0.17,0.0,0.0,0.24,0.0,0.0,0.0,0.1,0.0,0.35,0.0,0.0,0.0,1.26,fake
27,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.12,0.0,0.37,0.0,0.0,0.0,1.26,fake
28,0.0,0.0,0.0,0.0,0.0,0.08,0.32,0.0,0.0,0.0,0.14,0.0,0.31,0.0,0.0,0.0,1.01,fake
29,0.0,0.0,0.0,0.0,0.0,0.1,0.33,0.0,0.0,0.0,0.06,0.01,0.35,0.0,0.0,0.0,0.74,fake
30,0.0,0.0,0.0,0.0,0.0,0.14,0.34,0.0,0.0,0.0,0.08,0.02,0.29,0.0,0.0,0.0,0.46,fake
31,0.0,0.0,0.0,0.0,0.0,0.1,0.33,0.0,0.0,0.0,0.11,0.03,0.24,0.0,0.0,0.0,0.45,fake
32,0.0,0.0,0.0,0.0,0.0,0.18,0.3,0.0,0.0,0.0,0.11,0.03,0.19,0.0,0.0,0.0,0.45,fake
