,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0.46,0.52,0.43,0.24,0.37,1.98,0.0,0.65,0.72,0.48,0.0,0.14,0.35,0.0,1.41,2.08,0.0,fake
1,0.25,0.34,0.51,0.28,0.68,2.04,0.0,0.88,1.08,0.83,0.0,0.26,0.36,0.0,1.65,2.47,0.0,fake
2,0.32,0.17,0.49,0.2,0.83,2.11,0.0,1.11,1.38,0.87,0.0,0.35,0.25,0.0,1.48,1.99,0.0,fake
3,0.49,0.14,0.44,0.11,0.82,2.23,0.0,1.29,1.49,0.78,0.0,0.41,0.13,0.0,1.13,1.35,0.0,fake
4,0.47,0.08,0.56,0.0,1.01,2.47,0.0,1.48,1.64,0.85,0.0,0.72,0.07,0.0,0.85,0.82,0.0,fake
5,0.26,0.08,0.73,0.0,1.17,2.67,0.0,1.6,1.67,1.04,0.0,0.98,0.07,0.0,0.92,1.0,0.0,fake
6,0.03,0.0,0.85,0.0,1.34,2.87,0.08,1.48,1.63,1.27,0.0,1.47,0.18,0.0,0.97,1.39,0.0,fake
7,0.03,0.0,0.8,0.0,1.24,2.89,0.08,1.38,1.57,1.3,0.0,1.61,0.16,0.0,1.05,1.79,0.0,fake
8,0.0,0.0,0.72,0.0,1.2,2.85,0.08,1.25,1.52,1.32,0.0,1.75,0.18,0.0,1.08,2.2,0.0,fake
9,0.08,0.01,0.66,0.0,1.03,2.56,0.0,1.29,1.38,1.16,0.0,1.39,0.08,0.0,1.15,1.88,0.0,fake
10,0.26,0.24,0.52,0.0,0.8,2.11,0.0,1.02,1.02,1.04,0.0,1.1,0.03,0.0,0.94,1.12,0.0,fake
11,0.44,0.45,0.41,0.0,0.53,1.67,0.0,0.79,0.59,0.91,0.0,0.86,0.0,0.0,0.69,0.34,0.03,fake
12,0.52,0.53,0.28,0.0,0.39,1.27,0.0,0.6,0.29,0.63,0.0,0.7,0.0,0.0,0.39,0.02,0.03,fake
