,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,2.46,1.57,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.29,0.0,0.26,0.0,0.53,0.0,fake
1,2.74,1.9,0.0,0.39,0.0,0.0,0.0,0.0,0.09,0.71,0.08,0.49,0.2,0.25,0.0,0.5,0.0,fake
2,2.84,1.99,0.0,0.43,0.0,0.0,0.0,0.0,0.13,0.77,0.08,0.46,0.31,0.16,0.0,0.43,0.0,fake
3,2.73,1.75,0.0,0.35,0.0,0.0,0.0,0.0,0.15,0.78,0.05,0.31,0.3,0.07,0.08,0.42,0.0,fake
4,2.6,1.72,0.0,0.24,0.0,0.0,0.0,0.0,0.18,0.81,0.0,0.15,0.24,0.0,0.14,0.36,0.0,fake
5,2.53,1.67,0.0,0.11,0.0,0.0,0.0,0.0,0.21,0.93,0.0,0.22,0.21,0.0,0.29,0.36,0.0,fake
6,2.49,1.83,0.0,0.1,0.0,0.0,0.0,0.0,0.23,0.9,0.0,0.33,0.17,0.0,0.34,0.27,0.0,fake
7,2.45,1.74,0.0,0.16,0.0,0.0,0.0,0.0,0.2,0.81,0.0,0.44,0.11,0.0,0.38,0.23,0.0,fake
8,2.38,1.65,0.0,0.19,0.0,0.0,0.0,0.0,0.21,0.72,0.0,0.47,0.03,0.04,0.35,0.16,0.0,fake
9,2.32,1.5,0.0,0.13,0.0,0.0,0.0,0.0,0.22,0.7,0.0,0.46,0.0,0.05,0.3,0.17,0.0,fake
10,2.27,1.41,0.0,0.2,0.0,0.0,0.0,0.0,0.22,0.65,0.04,0.41,0.03,0.05,0.24,0.16,0.0,fake
11,2.2,1.3,0.0,0.17,0.0,0.0,0.0,0.0,0.23,0.58,0.14,0.43,0.07,0.02,0.18,0.24,0.0,fake
12,2.15,1.15,0.0,0.17,0.0,0.0,0.0,0.0,0.17,0.5,0.17,0.42,0.07,0.03,0.09,0.32,0.0,fake
13,2.03,1.01,0.0,0.2,0.0,0.15,0.0,0.0,0.11,0.45,0.22,0.44,0.03,0.11,0.05,0.37,0.0,fake
14,1.95,0.98,0.0,0.24,0.0,0.28,0.0,0.0,0.04,0.48,0.17,0.4,0.0,0.17,0.0,0.37,0.0,fake
15,1.81,0.93,0.0,0.26,0.0,0.52,0.0,0.0,0.02,0.58,0.14,0.3,0.0,0.14,0.0,0.41,0.19,fake
16,1.72,0.95,0.0,0.24,0.0,0.37,0.0,0.0,0.04,0.74,0.05,0.34,0.0,0.06,0.0,0.38,0.83,fake
17,1.52,0.84,0.0,0.31,0.0,0.24,0.0,0.0,0.07,0.76,0.0,0.38,0.0,0.0,0.0,0.27,1.43,fake
18,1.19,0.68,0.0,0.36,0.0,0.1,0.0,0.0,0.11,0.77,0.0,0.51,0.0,0.0,0.0,0.11,1.8,fake
19,0.94,0.47,0.0,0.29,0.0,0.2,0.0,0.0,0.15,0.73,0.0,0.56,0.0,0.0,0.0,0.05,1.72,fake
20,0.7,0.49,0.0,0.13,0.0,0.35,0.0,0.0,0.13,0.78,0.0,0.62,0.0,0.0,0.0,0.08,1.65,fake
21,0.65,0.5,0.07,0.07,0.0,0.54,0.0,0.0,0.08,0.73,0.0,0.72,0.0,0.03,0.0,0.06,1.54,fake
22,0.57,0.54,0.07,0.0,0.0,0.67,0.0,0.0,0.02,0.78,0.01,0.84,0.0,0.05,0.0,0.04,1.3,fake
23,0.56,0.31,0.07,0.0,0.0,0.68,0.0,0.0,0.0,0.67,0.12,0.89,0.06,0.08,0.0,0.0,1.0,fake
24,0.56,0.23,0.01,0.0,0.0,0.6,0.0,0.0,0.0,0.67,0.23,0.99,0.07,0.1,0.0,0.0,0.79,fake
25,0.55,0.19,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.36,0.37,0.9,0.07,0.13,0.0,0.06,0.66,fake
26,0.46,0.27,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.3,0.37,0.95,0.01,0.22,0.0,0.15,0.54,fake
