,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0.32,0.45,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.95,0.0,0.16,0.0,0.0,1.55,fake
1,0.11,0.18,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.91,0.06,0.35,0.06,0.07,0.91,fake
2,0.05,0.07,0.0,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.86,0.06,0.42,0.09,0.15,0.6,fake
3,0.09,0.06,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.43,0.11,0.25,0.47,fake
4,0.13,0.05,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.43,0.06,0.23,0.54,fake
5,0.16,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.42,0.03,0.18,0.39,fake
6,0.18,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.35,0.01,0.11,0.27,fake
7,0.23,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.3,0.03,0.05,0.15,fake
8,0.23,0.13,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.3,0.03,0.03,0.14,fake
9,0.27,0.24,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.32,0.03,0.0,0.13,fake
10,0.3,0.26,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.03,0.31,0.0,0.0,0.17,fake
11,0.38,0.28,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.05,0.27,0.0,0.0,0.26,fake
12,0.37,0.32,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.24,0.0,0.0,0.37,fake
13,0.36,0.37,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.02,0.2,0.0,0.0,0.4,fake
14,0.34,0.34,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.98,0.01,0.14,0.0,0.0,0.32,fake
15,0.37,0.26,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1.01,0.01,0.08,0.0,0.01,0.24,fake
16,0.35,0.17,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.96,0.01,0.04,0.0,0.02,0.17,fake
17,0.28,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.05,0.0,0.05,0.17,fake
18,0.24,0.05,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.1,0.0,0.04,0.12,fake
19,0.26,0.01,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.16,0.0,0.03,0.07,fake
20,0.25,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.24,0.0,0.0,0.01,fake
21,0.35,0.09,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.27,0.0,0.0,0.13,fake
22,0.41,0.12,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.3,0.0,0.0,0.2,fake
23,0.54,0.17,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.02,0.31,0.0,0.0,0.24,fake
24,0.48,0.1,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.02,0.35,0.0,0.0,0.18,fake
25,0.47,0.12,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.02,0.37,0.0,0.0,0.18,fake
26,0.48,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.05,0.38,0.0,0.0,0.15,fake
27,0.56,0.34,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.07,0.39,0.0,0.0,0.1,fake
28,0.61,0.47,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.08,0.37,0.0,0.0,0.06,fake
29,0.54,0.37,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.05,0.33,0.0,0.0,0.13,fake
30,0.46,0.27,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.08,0.3,0.0,0.0,0.14,fake
31,0.41,0.09,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.12,0.28,0.0,0.0,0.16,fake
32,0.41,0.16,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.1,0.29,0.0,0.0,0.09,fake
33,0.4,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.05,0.29,0.0,0.0,0.04,fake
34,0.37,0.12,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.28,0.0,0.0,0.0,fake
35,0.43,0.07,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.02,0.2,0.13,0.0,0.0,fake
36,0.49,0.13,0.01,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.06,0.14,0.25,0.0,0.0,fake
37,0.55,0.16,0.01,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.06,0.05,0.4,0.2,0.08,fake
38,0.51,0.11,0.01,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.04,0.03,0.45,0.39,0.13,fake
39,0.48,0.22,0.07,0.22,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.59,0.54,0.51,fake
40,0.43,0.37,0.14,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.7,0.52,0.82,fake
41,0.38,0.37,0.16,0.01,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.53,0.33,1.14,fake
42,0.33,0.2,0.09,0.01,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.27,0.18,1.11,fake
43,0.25,0.0,0.02,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.94,0.0,0.01,0.0,0.0,1.03,fake
44,0.18,0.0,0.03,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.98,0.0,0.01,0.0,0.0,0.98,fake
45,0.07,0.0,0.07,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.02,1.18,0.11,0.14,0.0,0.0,0.79,fake
46,0.03,0.0,0.11,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.02,1.37,0.21,0.26,0.0,0.0,0.71,fake
47,0.0,0.0,0.11,0.0,0.0,0.0,0.35,0.0,0.01,0.0,0.04,1.62,0.23,0.44,0.0,0.01,0.55,fake
48,0.0,0.0,0.1,0.0,0.0,0.0,0.29,0.0,0.01,0.0,0.02,1.72,0.15,0.48,0.0,0.03,0.53,fake
49,0.0,0.0,0.06,0.0,0.0,0.0,0.14,0.0,0.01,0.0,0.02,1.48,0.05,0.36,0.0,0.2,0.31,fake
50,0.0,0.0,0.03,0.0,0.0,0.0,0.1,0.0,0.01,0.0,0.0,1.2,0.04,0.21,0.0,0.35,0.15,fake
51,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.89,0.0,0.05,0.0,0.37,0.0,fake
52,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.87,0.0,0.05,0.0,0.24,0.0,fake
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.02,0.0,0.09,0.0,fake
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.01,0.01,0.05,0.0,fake
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.06,0.14,0.0,fake
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.11,0.26,0.0,fake
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.15,0.29,0.0,fake
